anonymous_stack_id,domain,stack_index,sample_type,source_folder,slice_count,image_paths_json,selection_seed,slide_or_specimen_id,patient_id,algorithm_outputs_exposed,consensus_label_exposed
1111e04a2251cd35,WBC,17047,primary_unbiased,/mnt/d/New_folder/datasets/WBC_dataset1/17047,10,"[""/mnt/d/New_folder/datasets/WBC_dataset1/17047/17047_0.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/17047/17047_1.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/17047/17047_2.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/17047/17047_3.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/17047/17047_4.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/17047/17047_5.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/17047/17047_6.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/17047/17047_7.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/17047/17047_8.jpg"", ""/mnt/d/New_folder/datasets/WBC_dataset1/17047/17047_9.jpg""]",4524210,WBC_slide_162,not available,False,False
149aa7d498ac27ce,TBF,109,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos056,14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos056/FieldPos056_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos056/FieldPos056_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos056/FieldPos056_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos056/FieldPos056_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos056/FieldPos056_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos056/FieldPos056_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos056/FieldPos056_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos056/FieldPos056_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos056/FieldPos056_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos056/FieldPos056_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos056/FieldPos056_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos056/FieldPos056_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos056/FieldPos056_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos056/FieldPos056_page_14.png""]",4524210,not available,not available,False,False
b35618e9747f94d7,BMA,4,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_0,14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_0/pos001_0_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_0/pos001_0_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_0/pos001_0_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_0/pos001_0_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_0/pos001_0_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_0/pos001_0_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_0/pos001_0_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_0/pos001_0_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_0/pos001_0_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_0/pos001_0_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_0/pos001_0_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_0/pos001_0_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_0/pos001_0_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos001_0/pos001_0_page_14.png""]",4524210,not available,not available,False,False
dda91aeede413fea,TBF,90,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos042 (2),14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos042 (2)/FieldPos042 (2)_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos042 (2)/FieldPos042 (2)_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos042 (2)/FieldPos042 (2)_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos042 (2)/FieldPos042 (2)_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos042 (2)/FieldPos042 (2)_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos042 (2)/FieldPos042 (2)_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos042 (2)/FieldPos042 (2)_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos042 (2)/FieldPos042 (2)_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos042 (2)/FieldPos042 (2)_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos042 (2)/FieldPos042 (2)_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos042 (2)/FieldPos042 (2)_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos042 (2)/FieldPos042 (2)_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos042 (2)/FieldPos042 (2)_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos042 (2)/FieldPos042 (2)_page_14.png""]",4524210,not available,not available,False,False
f62a555d15795d8a,TBF,16,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4),14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4)/FieldPos002 (4)_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4)/FieldPos002 (4)_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4)/FieldPos002 (4)_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4)/FieldPos002 (4)_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4)/FieldPos002 (4)_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4)/FieldPos002 (4)_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4)/FieldPos002 (4)_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4)/FieldPos002 (4)_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4)/FieldPos002 (4)_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4)/FieldPos002 (4)_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4)/FieldPos002 (4)_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4)/FieldPos002 (4)_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4)/FieldPos002 (4)_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos002 (4)/FieldPos002 (4)_page_14.png""]",4524210,not available,not available,False,False
7b51cd67590ad3f3,TBF,6,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001,14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001/FieldPos001_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001/FieldPos001_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001/FieldPos001_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001/FieldPos001_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001/FieldPos001_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001/FieldPos001_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001/FieldPos001_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001/FieldPos001_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001/FieldPos001_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001/FieldPos001_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001/FieldPos001_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001/FieldPos001_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001/FieldPos001_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos001/FieldPos001_page_14.png""]",4524210,not available,not available,False,False
cd5a5c35a2571964,PBS,38,disagreement_enriched_qualitative,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,15,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB/FieldPos356_Cam01_RGB_MB_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB/FieldPos356_Cam01_RGB_MB_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB/FieldPos356_Cam01_RGB_MB_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB/FieldPos356_Cam01_RGB_MB_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB/FieldPos356_Cam01_RGB_MB_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB/FieldPos356_Cam01_RGB_MB_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB/FieldPos356_Cam01_RGB_MB_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB/FieldPos356_Cam01_RGB_MB_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB/FieldPos356_Cam01_RGB_MB_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB/FieldPos356_Cam01_RGB_MB_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB/FieldPos356_Cam01_RGB_MB_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB/FieldPos356_Cam01_RGB_MB_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB/FieldPos356_Cam01_RGB_MB_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB/FieldPos356_Cam01_RGB_MB_page_14.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB/FieldPos356_Cam01_RGB_MB_page_15.png""]",4524210,not available,not available,False,False
d4307fe80dc3fec3,TBI,5,primary_unbiased,/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH6,10,"[""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH6/HH6 (1).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH6/HH6 (2).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH6/HH6 (3).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH6/HH6 (4).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH6/HH6 (5).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH6/HH6 (6).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH6/HH6 (7).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH6/HH6 (8).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH6/HH6 (9).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HH6/HH6 (10).JPG""]",4524210,not available,not available,False,False
3177546134df8df8,TBI,12,primary_unbiased,/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL3,10,"[""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL3/HL3 (1).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL3/HL3 (2).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL3/HL3 (3).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL3/HL3 (4).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL3/HL3 (5).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL3/HL3 (6).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL3/HL3 (7).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL3/HL3 (8).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL3/HL3 (9).JPG"", ""/mnt/d/New_folder/datasets/New folder/TBSI/folders/HL3/HL3 (10).JPG""]",4524210,not available,not available,False,False
80c886f5236f5644,PBS,16,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos231_Cam01_RGB_MB,9,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos231_Cam01_RGB_MB/FieldPos231_Cam01_RGB_MB_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos231_Cam01_RGB_MB/FieldPos231_Cam01_RGB_MB_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos231_Cam01_RGB_MB/FieldPos231_Cam01_RGB_MB_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos231_Cam01_RGB_MB/FieldPos231_Cam01_RGB_MB_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos231_Cam01_RGB_MB/FieldPos231_Cam01_RGB_MB_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos231_Cam01_RGB_MB/FieldPos231_Cam01_RGB_MB_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos231_Cam01_RGB_MB/FieldPos231_Cam01_RGB_MB_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos231_Cam01_RGB_MB/FieldPos231_Cam01_RGB_MB_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos231_Cam01_RGB_MB/FieldPos231_Cam01_RGB_MB_page_9.png""]",4524210,not available,not available,False,False
3b7c072676a0534f,TBF,167,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos109,14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos109/FieldPos109_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos109/FieldPos109_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos109/FieldPos109_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos109/FieldPos109_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos109/FieldPos109_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos109/FieldPos109_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos109/FieldPos109_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos109/FieldPos109_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos109/FieldPos109_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos109/FieldPos109_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos109/FieldPos109_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos109/FieldPos109_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos109/FieldPos109_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/tbf_imgs/FieldPos109/FieldPos109_page_14.png""]",4524210,not available,not available,False,False
093dd7767178d1e9,BMA,30,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos007_2,14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos007_2/pos007_2_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos007_2/pos007_2_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos007_2/pos007_2_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos007_2/pos007_2_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos007_2/pos007_2_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos007_2/pos007_2_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos007_2/pos007_2_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos007_2/pos007_2_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos007_2/pos007_2_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos007_2/pos007_2_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos007_2/pos007_2_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos007_2/pos007_2_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos007_2/pos007_2_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos007_2/pos007_2_page_14.png""]",4524210,not available,not available,False,False
e57fda4c41a9916c,BMA,21,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos005_1,14,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos005_1/pos005_1_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos005_1/pos005_1_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos005_1/pos005_1_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos005_1/pos005_1_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos005_1/pos005_1_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos005_1/pos005_1_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos005_1/pos005_1_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos005_1/pos005_1_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos005_1/pos005_1_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos005_1/pos005_1_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos005_1/pos005_1_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos005_1/pos005_1_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos005_1/pos005_1_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos005_1/pos005_1_page_14.png""]",4524210,not available,not available,False,False
1e092b7b317cd90a,PBS,25,primary_unbiased,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB,15,"[""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB/FieldPos281_Cam01_RGB_MB_page_1.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB/FieldPos281_Cam01_RGB_MB_page_2.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB/FieldPos281_Cam01_RGB_MB_page_3.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB/FieldPos281_Cam01_RGB_MB_page_4.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB/FieldPos281_Cam01_RGB_MB_page_5.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB/FieldPos281_Cam01_RGB_MB_page_6.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB/FieldPos281_Cam01_RGB_MB_page_7.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB/FieldPos281_Cam01_RGB_MB_page_8.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB/FieldPos281_Cam01_RGB_MB_page_9.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB/FieldPos281_Cam01_RGB_MB_page_10.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB/FieldPos281_Cam01_RGB_MB_page_11.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB/FieldPos281_Cam01_RGB_MB_page_12.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB/FieldPos281_Cam01_RGB_MB_page_13.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB/FieldPos281_Cam01_RGB_MB_page_14.png"", ""/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos281_Cam01_RGB_MB/FieldPos281_Cam01_RGB_MB_page_15.png""]",4524210,not available,not available,False,False
